Results.reception.time,MD5.hash.of.participant.s.IP.address,Controller.name,Order.number.of.item,Inner.element.number,Label,Latin.Square.Group,PennElementType,PennElementName,Parameter,Value,EventTime,native,german,id,ITEM,CONDITION,RT,Reading.time,Newline.,Sentence..or.sentence.MD5.,Comments
1712593397,f056225247041558665fe7aa578a40b0,PennController,10,0,experiment,NULL,Scale,Scale,Choice,1,1712593379503,no,yes,JS14,7,implausible,undefined,NULL,NA,,
1712593397,f056225247041558665fe7aa578a40b0,PennController,10,0,experiment,NULL,PennController,9,_Trial_,End,1712593379810,no,yes,JS14,7,implausible,undefined,NULL,NA,,
1712593397,f056225247041558665fe7aa578a40b0,PennController,7,0,experiment,NULL,PennController,6,_Trial_,Start,1712593379811,no,yes,JS14,4,plausible,undefined,NULL,NA,,
1712593397,f056225247041558665fe7aa578a40b0,PennController,7,0,experiment,NULL,PennController,6,_Header_,Start,1712593379811,no,yes,JS14,4,plausible,undefined,NULL,NA,,
1712593397,f056225247041558665fe7aa578a40b0,PennController,7,0,experiment,NULL,PennController,6,_Header_,End,1712593379811,no,yes,JS14,4,plausible,undefined,NULL,NA,,
1712593397,f056225247041558665fe7aa578a40b0,PennController,7,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,1,The grandmother,1712593382595,no,yes,JS14,4,plausible,undefined,505,0,The grandmother*made*her granddaughter*a quilt.,Any addtional parameters were appended as additional columns
1712593397,f056225247041558665fe7aa578a40b0,PennController,7,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,2,made,1712593382595,no,yes,JS14,4,plausible,undefined,457,0,The grandmother*made*her granddaughter*a quilt.,Any addtional parameters were appended as additional columns
1712593397,f056225247041558665fe7aa578a40b0,PennController,7,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,3,her granddaughter,1712593382595,no,yes,JS14,4,plausible,undefined,528,0,The grandmother*made*her granddaughter*a quilt.,Any addtional parameters were appended as additional columns
1712593397,f056225247041558665fe7aa578a40b0,PennController,7,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,4,a quilt.,1712593382595,no,yes,JS14,4,plausible,undefined,551,0,The grandmother*made*her granddaughter*a quilt.,Any addtional parameters were appended as additional columns
1712593397,f056225247041558665fe7aa578a40b0,PennController,7,0,experiment,NULL,Scale,Scale,Choice,5,1712593383593,no,yes,JS14,4,plausible,undefined,NULL,NA,,
1712593397,f056225247041558665fe7aa578a40b0,PennController,7,0,experiment,NULL,PennController,6,_Trial_,End,1712593383896,no,yes,JS14,4,plausible,undefined,NULL,NA,,
1712593397,f056225247041558665fe7aa578a40b0,PennController,22,0,experiment,NULL,PennController,21,_Trial_,Start,1712593383898,no,yes,JS14,19,implausible,undefined,NULL,NA,,
1712593397,f056225247041558665fe7aa578a40b0,PennController,22,0,experiment,NULL,PennController,21,_Header_,Start,1712593383898,no,yes,JS14,19,implausible,undefined,NULL,NA,,
1712593397,f056225247041558665fe7aa578a40b0,PennController,22,0,experiment,NULL,PennController,21,_Header_,End,1712593383898,no,yes,JS14,19,implausible,undefined,NULL,NA,,
1712593397,f056225247041558665fe7aa578a40b0,PennController,22,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,1,The church,1712593386802,no,yes,JS14,19,implausible,undefined,557,0,The church*built*a shelter*the homeless.,Any addtional parameters were appended as additional columns
1712593397,f056225247041558665fe7aa578a40b0,PennController,22,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,2,built,1712593386802,no,yes,JS14,19,implausible,undefined,398,0,The church*built*a shelter*the homeless.,Any addtional parameters were appended as additional columns
1712593397,f056225247041558665fe7aa578a40b0,PennController,22,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,3,a shelter,1712593386802,no,yes,JS14,19,implausible,undefined,492,0,The church*built*a shelter*the homeless.,Any addtional parameters were appended as additional columns
1712593397,f056225247041558665fe7aa578a40b0,PennController,22,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,4,the homeless.,1712593386802,no,yes,JS14,19,implausible,undefined,527,0,The church*built*a shelter*the homeless.,Any addtional parameters were appended as additional columns
1712593397,f056225247041558665fe7aa578a40b0,PennController,22,0,experiment,NULL,Scale,Scale,Choice,2,1712593392277,no,yes,JS14,19,implausible,undefined,NULL,NA,,
1712593397,f056225247041558665fe7aa578a40b0,PennController,22,0,experiment,NULL,PennController,21,_Trial_,End,1712593392589,no,yes,JS14,19,implausible,undefined,NULL,NA,,
1712593397,f056225247041558665fe7aa578a40b0,PennController,15,0,experiment,NULL,PennController,14,_Trial_,Start,1712593392589,no,yes,JS14,12,plausible,undefined,NULL,NA,,
1712593397,f056225247041558665fe7aa578a40b0,PennController,15,0,experiment,NULL,PennController,14,_Header_,Start,1712593392589,no,yes,JS14,12,plausible,undefined,NULL,NA,,
1712593397,f056225247041558665fe7aa578a40b0,PennController,15,0,experiment,NULL,PennController,14,_Header_,End,1712593392589,no,yes,JS14,12,plausible,undefined,NULL,NA,,
1712593397,f056225247041558665fe7aa578a40b0,PennController,15,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,1,The nurse,1712593395593,no,yes,JS14,12,plausible,undefined,413,0,The nurse*poured*the old man*some water.,Any addtional parameters were appended as additional columns
1712593397,f056225247041558665fe7aa578a40b0,PennController,15,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,2,poured,1712593395593,no,yes,JS14,12,plausible,undefined,399,0,The nurse*poured*the old man*some water.,Any addtional parameters were appended as additional columns
1712593397,f056225247041558665fe7aa578a40b0,PennController,15,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,3,the old man,1712593395593,no,yes,JS14,12,plausible,undefined,488,0,The nurse*poured*the old man*some water.,Any addtional parameters were appended as additional columns
1712593397,f056225247041558665fe7aa578a40b0,PennController,15,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,4,some water.,1712593395593,no,yes,JS14,12,plausible,undefined,732,0,The nurse*poured*the old man*some water.,Any addtional parameters were appended as additional columns
1712593397,f056225247041558665fe7aa578a40b0,PennController,15,0,experiment,NULL,Scale,Scale,Choice,5,1712593396683,no,yes,JS14,12,plausible,undefined,NULL,NA,,
1712593397,f056225247041558665fe7aa578a40b0,PennController,15,0,experiment,NULL,PennController,14,_Trial_,End,1712593396989,no,yes,JS14,12,plausible,undefined,NULL,NA,,
1712614653,d35d3ed1ec1ec3452701139b5fbbed08,PennController,1,0,instructions,NULL,PennController,0,_Trial_,Start,1712614362075,undefined,undefined,undefined,NULL,,,,NA,,
1712614653,d35d3ed1ec1ec3452701139b5fbbed08,PennController,1,0,instructions,NULL,PennController,0,_Header_,Start,1712614362076,undefined,undefined,undefined,NULL,,,,NA,,
1712614653,d35d3ed1ec1ec3452701139b5fbbed08,PennController,1,0,instructions,NULL,PennController,0,_Header_,End,1712614362077,undefined,undefined,undefined,NULL,,,,NA,,
1712614653,d35d3ed1ec1ec3452701139b5fbbed08,PennController,1,0,instructions,NULL,PennController,0,_Trial_,End,1712614368521,undefined,undefined,undefined,NULL,,,,NA,,
1712614653,d35d3ed1ec1ec3452701139b5fbbed08,PennController,3,0,participants,NULL,PennController,1,_Trial_,Start,1712614368526,,no,VG12,NULL,,,,NA,,
1712614653,d35d3ed1ec1ec3452701139b5fbbed08,PennController,3,0,participants,NULL,PennController,1,_Header_,Start,1712614368526,,no,VG12,NULL,,,,NA,,
1712614653,d35d3ed1ec1ec3452701139b5fbbed08,PennController,3,0,participants,NULL,PennController,1,_Header_,End,1712614368526,,no,VG12,NULL,,,,NA,,
1712614653,d35d3ed1ec1ec3452701139b5fbbed08,PennController,3,0,participants,NULL,TextInput,input_ID,First,,1712614393029,,no,VG12,Shift,,,,NA,,
1712614653,d35d3ed1ec1ec3452701139b5fbbed08,PennController,3,0,participants,NULL,TextInput,input_ID,EnterReturn,VG12,1712614401171,,no,VG12,NULL,,,,NA,,
1712614653,d35d3ed1ec1ec3452701139b5fbbed08,PennController,3,0,participants,NULL,Scale,input_german,Choice,no,1712614403615,,no,VG12,NULL,,,,NA,,
1712614653,d35d3ed1ec1ec3452701139b5fbbed08,PennController,3,0,participants,NULL,TextInput,input_native,First,,1712614407867,,no,VG12,Shift,,,,NA,,
1712614653,d35d3ed1ec1ec3452701139b5fbbed08,PennController,3,0,participants,NULL,TextInput,input_native,EnterReturn,,1712614415877,,no,VG12,NULL,,,,NA,,
1712614653,d35d3ed1ec1ec3452701139b5fbbed08,PennController,3,0,participants,NULL,TextInput,input_native,EnterReturn,,1712614416596,,no,VG12,NULL,,,,NA,,
1712614653,d35d3ed1ec1ec3452701139b5fbbed08,PennController,3,0,participants,NULL,TextInput,input_native,EnterReturn,,1712614416818,,no,VG12,NULL,,,,NA,,
1712614653,d35d3ed1ec1ec3452701139b5fbbed08,PennController,3,0,participants,NULL,TextInput,input_ID,Final,VG12,1712614420433,,no,VG12,NULL,,,,NA,,
1712614653,d35d3ed1ec1ec3452701139b5fbbed08,PennController,3,0,participants,NULL,TextInput,input_native,Final,,1712614420433,,no,VG12,NULL,,,,NA,,
1712614653,d35d3ed1ec1ec3452701139b5fbbed08,PennController,3,0,participants,NULL,PennController,1,_Trial_,End,1712614420433,,no,VG12,NULL,,,,NA,,
1712614653,d35d3ed1ec1ec3452701139b5fbbed08,PennController,5,0,experiment,NULL,PennController,4,_Trial_,Start,1712614420436,,no,VG12,2,implausible,undefined,NULL,NA,,
1712614653,d35d3ed1ec1ec3452701139b5fbbed08,PennController,5,0,experiment,NULL,PennController,4,_Header_,Start,1712614420436,,no,VG12,2,implausible,undefined,NULL,NA,,
1712614653,d35d3ed1ec1ec3452701139b5fbbed08,PennController,5,0,experiment,NULL,PennController,4,_Header_,End,1712614420436,,no,VG12,2,implausible,undefined,NULL,NA,,
1712614653,d35d3ed1ec1ec3452701139b5fbbed08,PennController,5,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,1,The bartender,1712614440230,,no,VG12,2,implausible,undefined,1190,0,The bartender*poured*a drink*the customer.,Any addtional parameters were appended as additional columns
1712614653,d35d3ed1ec1ec3452701139b5fbbed08,PennController,5,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,2,poured,1712614440230,,no,VG12,2,implausible,undefined,1071,0,The bartender*poured*a drink*the customer.,Any addtional parameters were appended as additional columns
1712614653,d35d3ed1ec1ec3452701139b5fbbed08,PennController,5,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,3,a drink,1712614440230,,no,VG12,2,implausible,undefined,578,0,The bartender*poured*a drink*the customer.,Any addtional parameters were appended as additional columns
1712614653,d35d3ed1ec1ec3452701139b5fbbed08,PennController,5,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,4,the customer.,1712614440230,,no,VG12,2,implausible,undefined,2670,0,The bartender*poured*a drink*the customer.,Any addtional parameters were appended as additional columns
1712614653,d35d3ed1ec1ec3452701139b5fbbed08,PennController,5,0,experiment,NULL,Scale,Scale,Choice,3,1712614442267,,no,VG12,2,implausible,undefined,NULL,NA,,
1712614653,d35d3ed1ec1ec3452701139b5fbbed08,PennController,5,0,experiment,NULL,PennController,4,_Trial_,End,1712614442578,,no,VG12,2,implausible,undefined,NULL,NA,,
1712614653,d35d3ed1ec1ec3452701139b5fbbed08,PennController,14,0,experiment,NULL,PennController,13,_Trial_,Start,1712614442582,,no,VG12,11,plausible,undefined,NULL,NA,,
1712614653,d35d3ed1ec1ec3452701139b5fbbed08,PennController,14,0,experiment,NULL,PennController,13,_Header_,Start,1712614442582,,no,VG12,11,plausible,undefined,NULL,NA,,
1712614653,d35d3ed1ec1ec3452701139b5fbbed08,PennController,14,0,experiment,NULL,PennController,13,_Header_,End,1712614442583,,no,VG12,11,plausible,undefined,NULL,NA,,
1712614653,d35d3ed1ec1ec3452701139b5fbbed08,PennController,14,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,1,The grandmother,1712614452709,,no,VG12,11,plausible,undefined,1266,0,The grandmother*baked*the grandson*some cookies.,Any addtional parameters were appended as additional columns
1712614653,d35d3ed1ec1ec3452701139b5fbbed08,PennController,14,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,2,baked,1712614452709,,no,VG12,11,plausible,undefined,864,0,The grandmother*baked*the grandson*some cookies.,Any addtional parameters were appended as additional columns
1712614653,d35d3ed1ec1ec3452701139b5fbbed08,PennController,14,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,3,the grandson,1712614452709,,no,VG12,11,plausible,undefined,1543,0,The grandmother*baked*the grandson*some cookies.,Any addtional parameters were appended as additional columns
1712614653,d35d3ed1ec1ec3452701139b5fbbed08,PennController,14,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,4,some cookies.,1712614452709,,no,VG12,11,plausible,undefined,5101,0,The grandmother*baked*the grandson*some cookies.,Any addtional parameters were appended as additional columns
1712614653,d35d3ed1ec1ec3452701139b5fbbed08,PennController,14,0,experiment,NULL,Scale,Scale,Choice,5,1712614453907,,no,VG12,11,plausible,undefined,NULL,NA,,
1712614653,d35d3ed1ec1ec3452701139b5fbbed08,PennController,14,0,experiment,NULL,PennController,13,_Trial_,End,1712614454209,,no,VG12,11,plausible,undefined,NULL,NA,,
1712614653,d35d3ed1ec1ec3452701139b5fbbed08,PennController,23,0,experiment,NULL,PennController,22,_Trial_,Start,1712614454213,,no,VG12,20,implausible,undefined,NULL,NA,,
1712614653,d35d3ed1ec1ec3452701139b5fbbed08,PennController,23,0,experiment,NULL,PennController,22,_Header_,Start,1712614454213,,no,VG12,20,implausible,undefined,NULL,NA,,
1712614653,d35d3ed1ec1ec3452701139b5fbbed08,PennController,23,0,experiment,NULL,PennController,22,_Header_,End,1712614454213,,no,VG12,20,implausible,undefined,NULL,NA,,
1712614653,d35d3ed1ec1ec3452701139b5fbbed08,PennController,23,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,1,The babysitter,1712614461540,,no,VG12,20,implausible,undefined,1170,0,The babysitter*fixed*some lunch*the child.,Any addtional parameters were appended as additional columns
1712614653,d35d3ed1ec1ec3452701139b5fbbed08,PennController,23,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,2,fixed,1712614461540,,no,VG12,20,implausible,undefined,673,0,The babysitter*fixed*some lunch*the child.,Any addtional parameters were appended as additional columns
1712614653,d35d3ed1ec1ec3452701139b5fbbed08,PennController,23,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,3,some lunch,1712614461540,,no,VG12,20,implausible,undefined,871,0,The babysitter*fixed*some lunch*the child.,Any addtional parameters were appended as additional columns
1712614653,d35d3ed1ec1ec3452701139b5fbbed08,PennController,23,0,experiment,NULL,Controller-SelfPacedReadingParadigmSentence,SelfPacedReadingParadigmSentence,4,the child.,1712614461540,,no,VG12,20,implausible,undefined,3401,0,The babysitter*fixed*some lunch*the child.,Any addtional parameters were appended as additional columns
1712614653,d35d3ed1ec1ec3452701139b5fbbed08,PennController,23,0,experiment,NULL,Scale,Scale,Choice,1,1712614462873,,no,VG12,20,implausible,undefined,NULL,NA,,
1712614653,d35d3ed1ec1ec3452701139b5fbbed08,PennController,23,0,experiment,NULL,PennController,22,_Trial_,End,1712614463180,,no,VG12,20,implausible,undefined,NULL,NA,,
