ID,ITEM,CONDITION,SENTENCE,RT,IA
19c2d7b9ded0b515c030e3b36dd11909,14,plausible,The seamstress*made*her client*a dress.,472,2
19c2d7b9ded0b515c030e3b36dd11909,14,plausible,The seamstress*made*her client*a dress.,320,3
19c2d7b9ded0b515c030e3b36dd11909,14,plausible,The seamstress*made*her client*a dress.,444,4
19c2d7b9ded0b515c030e3b36dd11909,12,plausible,The nurse*poured*the old man*some water.,331,1
19c2d7b9ded0b515c030e3b36dd11909,12,plausible,The nurse*poured*the old man*some water.,429,2
19c2d7b9ded0b515c030e3b36dd11909,12,plausible,The nurse*poured*the old man*some water.,640,3
19c2d7b9ded0b515c030e3b36dd11909,12,plausible,The nurse*poured*the old man*some water.,643,4
19c2d7b9ded0b515c030e3b36dd11909,10,plausible,The waitress*fixed*the customer*a sandwich.,601,1
19c2d7b9ded0b515c030e3b36dd11909,10,plausible,The waitress*fixed*the customer*a sandwich.,535,2
19c2d7b9ded0b515c030e3b36dd11909,10,plausible,The waitress*fixed*the customer*a sandwich.,489,3
19c2d7b9ded0b515c030e3b36dd11909,10,plausible,The waitress*fixed*the customer*a sandwich.,588,4
dbb74898c9160f04a4b94916912f1d25,15,plausible,The lab-assistant*fetched*the scientist*a test-tube.,1304,2
dbb74898c9160f04a4b94916912f1d25,15,plausible,The lab-assistant*fetched*the scientist*a test-tube.,1464,3
dbb74898c9160f04a4b94916912f1d25,5,plausible,The apprentice*fetched*the carpenter*a hammer.,1216,2
dbb74898c9160f04a4b94916912f1d25,5,plausible,The apprentice*fetched*the carpenter*a hammer.,1952,3
dbb74898c9160f04a4b94916912f1d25,1,plausible,The cook*baked*Lucy*a cake.,736,1
dbb74898c9160f04a4b94916912f1d25,1,plausible,The cook*baked*Lucy*a cake.,712,2
dbb74898c9160f04a4b94916912f1d25,1,plausible,The cook*baked*Lucy*a cake.,768,3
dbb74898c9160f04a4b94916912f1d25,2,implausible,The bartender*poured*a drink*the customer.,1552,1
dbb74898c9160f04a4b94916912f1d25,2,implausible,The bartender*poured*a drink*the customer.,1336,2
dbb74898c9160f04a4b94916912f1d25,2,implausible,The bartender*poured*a drink*the customer.,1216,3
dbb74898c9160f04a4b94916912f1d25,19,plausible,The church*built*the homeless*a shelter.,847,1
dbb74898c9160f04a4b94916912f1d25,19,plausible,The church*built*the homeless*a shelter.,800,2
dbb74898c9160f04a4b94916912f1d25,19,plausible,The church*built*the homeless*a shelter.,1160,3
dbb74898c9160f04a4b94916912f1d25,18,implausible,The boyfriend*obtained*some concert tickets*his girlfriend.,992,1
dbb74898c9160f04a4b94916912f1d25,18,implausible,The boyfriend*obtained*some concert tickets*his girlfriend.,832,2
dbb74898c9160f04a4b94916912f1d25,18,implausible,The boyfriend*obtained*some concert tickets*his girlfriend.,1583,4
dbb74898c9160f04a4b94916912f1d25,14,implausible,The seamstress*made*a dress*her client.,1112,2
dbb74898c9160f04a4b94916912f1d25,14,implausible,The seamstress*made*a dress*her client.,1312,3
dbb74898c9160f04a4b94916912f1d25,14,implausible,The seamstress*made*a dress*her client.,1832,4
dbb74898c9160f04a4b94916912f1d25,8,implausible,The father*bought*a bicycle*his son.,1104,1
dbb74898c9160f04a4b94916912f1d25,8,implausible,The father*bought*a bicycle*his son.,952,2
dbb74898c9160f04a4b94916912f1d25,8,implausible,The father*bought*a bicycle*his son.,1200,3
dbb74898c9160f04a4b94916912f1d25,8,implausible,The father*bought*a bicycle*his son.,1457,4
dbb74898c9160f04a4b94916912f1d25,12,implausible,The nurse*poured*some water*the old man.,792,1
dbb74898c9160f04a4b94916912f1d25,12,implausible,The nurse*poured*some water*the old man.,792,2
dbb74898c9160f04a4b94916912f1d25,12,implausible,The nurse*poured*some water*the old man.,920,3
dbb74898c9160f04a4b94916912f1d25,12,implausible,The nurse*poured*some water*the old man.,1575,4
dbb74898c9160f04a4b94916912f1d25,13,plausible,The receptionist*saved*her co-worker*some cake.,969,1
dbb74898c9160f04a4b94916912f1d25,13,plausible,The receptionist*saved*her co-worker*some cake.,1144,3
dbb74898c9160f04a4b94916912f1d25,4,implausible,The grandmother*made*a quilt*her granddaughter.,1808,2
dbb74898c9160f04a4b94916912f1d25,4,implausible,The grandmother*made*a quilt*her granddaughter.,1032,3
dbb74898c9160f04a4b94916912f1d25,11,plausible,The grandmother*baked*the grandson*some cookies.,1137,1
dbb74898c9160f04a4b94916912f1d25,11,plausible,The grandmother*baked*the grandson*some cookies.,904,3
dbb74898c9160f04a4b94916912f1d25,11,plausible,The grandmother*baked*the grandson*some cookies.,1072,4
dbb74898c9160f04a4b94916912f1d25,9,plausible,The charity*built*the hurricane victim*a house.,920,1
dbb74898c9160f04a4b94916912f1d25,9,plausible,The charity*built*the hurricane victim*a house.,640,2
dbb74898c9160f04a4b94916912f1d25,9,plausible,The charity*built*the hurricane victim*a house.,1368,4
dbb74898c9160f04a4b94916912f1d25,10,implausible,The waitress*fixed*a sandwich*the customer.,1016,1
dbb74898c9160f04a4b94916912f1d25,10,implausible,The waitress*fixed*a sandwich*the customer.,744,2
dbb74898c9160f04a4b94916912f1d25,10,implausible,The waitress*fixed*a sandwich*the customer.,912,3
dbb74898c9160f04a4b94916912f1d25,10,implausible,The waitress*fixed*a sandwich*the customer.,1296,4
dbb74898c9160f04a4b94916912f1d25,3,plausible,The woman*saved*her husband*a seat.,1024,1
dbb74898c9160f04a4b94916912f1d25,3,plausible,The woman*saved*her husband*a seat.,1464,2
dbb74898c9160f04a4b94916912f1d25,3,plausible,The woman*saved*her husband*a seat.,1479,4
dbb74898c9160f04a4b94916912f1d25,17,plausible,The travel agent*reserved*the businessman*a flight.,888,2
dbb74898c9160f04a4b94916912f1d25,17,plausible,The travel agent*reserved*the businessman*a flight.,1248,3
dbb74898c9160f04a4b94916912f1d25,17,plausible,The travel agent*reserved*the businessman*a flight.,1472,4
dbb74898c9160f04a4b94916912f1d25,6,implausible,The secretary*ordered*some office supplies*the boss.,1352,1
dbb74898c9160f04a4b94916912f1d25,6,implausible,The secretary*ordered*some office supplies*the boss.,1336,2
dbb74898c9160f04a4b94916912f1d25,6,implausible,The secretary*ordered*some office supplies*the boss.,1944,3
dbb74898c9160f04a4b94916912f1d25,6,implausible,The secretary*ordered*some office supplies*the boss.,1528,4
dbb74898c9160f04a4b94916912f1d25,20,implausible,The babysitter*fixed*some lunch*the child.,1144,1
dbb74898c9160f04a4b94916912f1d25,20,implausible,The babysitter*fixed*some lunch*the child.,736,2
dbb74898c9160f04a4b94916912f1d25,20,implausible,The babysitter*fixed*some lunch*the child.,1472,3
dbb74898c9160f04a4b94916912f1d25,20,implausible,The babysitter*fixed*some lunch*the child.,1368,4
dbb74898c9160f04a4b94916912f1d25,16,implausible,The man*ordered*some champagne*his girlfriend.,888,1
dbb74898c9160f04a4b94916912f1d25,16,implausible,The man*ordered*some champagne*his girlfriend.,1024,2
dbb74898c9160f04a4b94916912f1d25,16,implausible,The man*ordered*some champagne*his girlfriend.,1768,3
dbb74898c9160f04a4b94916912f1d25,7,plausible,The wife*reserved*her husband*a table.,792,1
dbb74898c9160f04a4b94916912f1d25,7,plausible,The wife*reserved*her husband*a table.,1521,2
dbb74898c9160f04a4b94916912f1d25,7,plausible,The wife*reserved*her husband*a table.,1423,3
dbb74898c9160f04a4b94916912f1d25,7,plausible,The wife*reserved*her husband*a table.,1128,4
0e02bad30b4fa81e489c2df323487f02,18,implausible,The boyfriend*obtained*some concert tickets*his girlfriend.,1673,2
0e02bad30b4fa81e489c2df323487f02,12,implausible,The nurse*poured*some water*the old man.,869,1
0e02bad30b4fa81e489c2df323487f02,12,implausible,The nurse*poured*some water*the old man.,825,2
0e02bad30b4fa81e489c2df323487f02,12,implausible,The nurse*poured*some water*the old man.,791,3
0e02bad30b4fa81e489c2df323487f02,12,implausible,The nurse*poured*some water*the old man.,1826,4
0e02bad30b4fa81e489c2df323487f02,4,implausible,The grandmother*made*a quilt*her granddaughter.,781,1
0e02bad30b4fa81e489c2df323487f02,4,implausible,The grandmother*made*a quilt*her granddaughter.,703,2
0e02bad30b4fa81e489c2df323487f02,4,implausible,The grandmother*made*a quilt*her granddaughter.,814,3
0e02bad30b4fa81e489c2df323487f02,11,plausible,The grandmother*baked*the grandson*some cookies.,705,1
0e02bad30b4fa81e489c2df323487f02,11,plausible,The grandmother*baked*the grandson*some cookies.,639,2
0e02bad30b4fa81e489c2df323487f02,11,plausible,The grandmother*baked*the grandson*some cookies.,756,3
0e02bad30b4fa81e489c2df323487f02,11,plausible,The grandmother*baked*the grandson*some cookies.,1091,4
0e02bad30b4fa81e489c2df323487f02,6,implausible,The secretary*ordered*some office supplies*the boss.,705,1
0e02bad30b4fa81e489c2df323487f02,6,implausible,The secretary*ordered*some office supplies*the boss.,655,2
0e02bad30b4fa81e489c2df323487f02,6,implausible,The secretary*ordered*some office supplies*the boss.,905,3
0e02bad30b4fa81e489c2df323487f02,6,implausible,The secretary*ordered*some office supplies*the boss.,1328,4
0e02bad30b4fa81e489c2df323487f02,20,implausible,The babysitter*fixed*some lunch*the child.,864,1
0e02bad30b4fa81e489c2df323487f02,20,implausible,The babysitter*fixed*some lunch*the child.,668,2
0e02bad30b4fa81e489c2df323487f02,20,implausible,The babysitter*fixed*some lunch*the child.,676,3
0e02bad30b4fa81e489c2df323487f02,9,plausible,The charity*built*the hurricane victim*a house.,657,1
0e02bad30b4fa81e489c2df323487f02,9,plausible,The charity*built*the hurricane victim*a house.,685,2
0e02bad30b4fa81e489c2df323487f02,9,plausible,The charity*built*the hurricane victim*a house.,861,3
0e02bad30b4fa81e489c2df323487f02,9,plausible,The charity*built*the hurricane victim*a house.,1408,4
0e02bad30b4fa81e489c2df323487f02,16,implausible,The man*ordered*some champagne*his girlfriend.,564,1
0e02bad30b4fa81e489c2df323487f02,16,implausible,The man*ordered*some champagne*his girlfriend.,586,2
0e02bad30b4fa81e489c2df323487f02,16,implausible,The man*ordered*some champagne*his girlfriend.,625,3
0e02bad30b4fa81e489c2df323487f02,16,implausible,The man*ordered*some champagne*his girlfriend.,1383,4
0e02bad30b4fa81e489c2df323487f02,2,implausible,The bartender*poured*a drink*the customer.,891,1
0e02bad30b4fa81e489c2df323487f02,2,implausible,The bartender*poured*a drink*the customer.,684,2
0e02bad30b4fa81e489c2df323487f02,2,implausible,The bartender*poured*a drink*the customer.,743,3
0e02bad30b4fa81e489c2df323487f02,2,implausible,The bartender*poured*a drink*the customer.,894,4
0e02bad30b4fa81e489c2df323487f02,3,plausible,The woman*saved*her husband*a seat.,650,1
0e02bad30b4fa81e489c2df323487f02,3,plausible,The woman*saved*her husband*a seat.,753,2
0e02bad30b4fa81e489c2df323487f02,3,plausible,The woman*saved*her husband*a seat.,831,3
0e02bad30b4fa81e489c2df323487f02,3,plausible,The woman*saved*her husband*a seat.,1560,4
0e02bad30b4fa81e489c2df323487f02,7,plausible,The wife*reserved*her husband*a table.,605,1
0e02bad30b4fa81e489c2df323487f02,7,plausible,The wife*reserved*her husband*a table.,683,2
0e02bad30b4fa81e489c2df323487f02,7,plausible,The wife*reserved*her husband*a table.,707,3
0e02bad30b4fa81e489c2df323487f02,7,plausible,The wife*reserved*her husband*a table.,953,4
0e02bad30b4fa81e489c2df323487f02,17,plausible,The travel agent*reserved*the businessman*a flight.,765,1
0e02bad30b4fa81e489c2df323487f02,17,plausible,The travel agent*reserved*the businessman*a flight.,741,2
0e02bad30b4fa81e489c2df323487f02,17,plausible,The travel agent*reserved*the businessman*a flight.,948,3
0e02bad30b4fa81e489c2df323487f02,10,implausible,The waitress*fixed*a sandwich*the customer.,596,1
0e02bad30b4fa81e489c2df323487f02,10,implausible,The waitress*fixed*a sandwich*the customer.,756,2
0e02bad30b4fa81e489c2df323487f02,10,implausible,The waitress*fixed*a sandwich*the customer.,798,3
0e02bad30b4fa81e489c2df323487f02,10,implausible,The waitress*fixed*a sandwich*the customer.,942,4
0e02bad30b4fa81e489c2df323487f02,19,plausible,The church*built*the homeless*a shelter.,712,1
0e02bad30b4fa81e489c2df323487f02,19,plausible,The church*built*the homeless*a shelter.,785,2
0e02bad30b4fa81e489c2df323487f02,19,plausible,The church*built*the homeless*a shelter.,778,3
0e02bad30b4fa81e489c2df323487f02,5,plausible,The apprentice*fetched*the carpenter*a hammer.,742,1
0e02bad30b4fa81e489c2df323487f02,5,plausible,The apprentice*fetched*the carpenter*a hammer.,744,2
0e02bad30b4fa81e489c2df323487f02,5,plausible,The apprentice*fetched*the carpenter*a hammer.,770,3
0e02bad30b4fa81e489c2df323487f02,8,implausible,The father*bought*a bicycle*his son.,679,1
0e02bad30b4fa81e489c2df323487f02,8,implausible,The father*bought*a bicycle*his son.,707,2
0e02bad30b4fa81e489c2df323487f02,8,implausible,The father*bought*a bicycle*his son.,599,3
0e02bad30b4fa81e489c2df323487f02,13,plausible,The receptionist*saved*her co-worker*some cake.,1073,1
0e02bad30b4fa81e489c2df323487f02,13,plausible,The receptionist*saved*her co-worker*some cake.,704,2
0e02bad30b4fa81e489c2df323487f02,13,plausible,The receptionist*saved*her co-worker*some cake.,995,3
0e02bad30b4fa81e489c2df323487f02,1,plausible,The cook*baked*Lucy*a cake.,679,1
0e02bad30b4fa81e489c2df323487f02,1,plausible,The cook*baked*Lucy*a cake.,674,2
0e02bad30b4fa81e489c2df323487f02,1,plausible,The cook*baked*Lucy*a cake.,769,3
0e02bad30b4fa81e489c2df323487f02,15,plausible,The lab-assistant*fetched*the scientist*a test-tube.,1129,1
0e02bad30b4fa81e489c2df323487f02,15,plausible,The lab-assistant*fetched*the scientist*a test-tube.,855,2
0e02bad30b4fa81e489c2df323487f02,15,plausible,The lab-assistant*fetched*the scientist*a test-tube.,1489,3
0e02bad30b4fa81e489c2df323487f02,14,implausible,The seamstress*made*a dress*her client.,984,2
0e02bad30b4fa81e489c2df323487f02,14,implausible,The seamstress*made*a dress*her client.,1023,3
8d21ee40376569fc7e313cf00861df45,6,implausible,The secretary*ordered*some office supplies*the boss.,1427,1
8d21ee40376569fc7e313cf00861df45,6,implausible,The secretary*ordered*some office supplies*the boss.,1133,2
8d21ee40376569fc7e313cf00861df45,6,implausible,The secretary*ordered*some office supplies*the boss.,1326,3
8d21ee40376569fc7e313cf00861df45,6,implausible,The secretary*ordered*some office supplies*the boss.,1750,4
8d21ee40376569fc7e313cf00861df45,20,implausible,The babysitter*fixed*some lunch*the child.,993,1
8d21ee40376569fc7e313cf00861df45,20,implausible,The babysitter*fixed*some lunch*the child.,638,2
8d21ee40376569fc7e313cf00861df45,20,implausible,The babysitter*fixed*some lunch*the child.,759,3
8d21ee40376569fc7e313cf00861df45,20,implausible,The babysitter*fixed*some lunch*the child.,1965,4
8d21ee40376569fc7e313cf00861df45,3,plausible,The woman*saved*her husband*a seat.,1113,1
8d21ee40376569fc7e313cf00861df45,3,plausible,The woman*saved*her husband*a seat.,638,2
8d21ee40376569fc7e313cf00861df45,3,plausible,The woman*saved*her husband*a seat.,648,3
8d21ee40376569fc7e313cf00861df45,3,plausible,The woman*saved*her husband*a seat.,1811,4
8d21ee40376569fc7e313cf00861df45,5,plausible,The apprentice*fetched*the carpenter*a hammer.,1078,1
8d21ee40376569fc7e313cf00861df45,5,plausible,The apprentice*fetched*the carpenter*a hammer.,708,2
8d21ee40376569fc7e313cf00861df45,5,plausible,The apprentice*fetched*the carpenter*a hammer.,1326,4
8d21ee40376569fc7e313cf00861df45,15,plausible,The lab-assistant*fetched*the scientist*a test-tube.,936,1
8d21ee40376569fc7e313cf00861df45,15,plausible,The lab-assistant*fetched*the scientist*a test-tube.,504,2
8d21ee40376569fc7e313cf00861df45,15,plausible,The lab-assistant*fetched*the scientist*a test-tube.,1033,3
8d21ee40376569fc7e313cf00861df45,15,plausible,The lab-assistant*fetched*the scientist*a test-tube.,1410,4
8d21ee40376569fc7e313cf00861df45,13,plausible,The receptionist*saved*her co-worker*some cake.,959,1
8d21ee40376569fc7e313cf00861df45,13,plausible,The receptionist*saved*her co-worker*some cake.,563,2
8d21ee40376569fc7e313cf00861df45,13,plausible,The receptionist*saved*her co-worker*some cake.,868,3
8d21ee40376569fc7e313cf00861df45,13,plausible,The receptionist*saved*her co-worker*some cake.,843,4
8d21ee40376569fc7e313cf00861df45,13,plausible,The receptionist*saved*her co-worker*some cake.,959,1
8d21ee40376569fc7e313cf00861df45,13,plausible,The receptionist*saved*her co-worker*some cake.,563,2
8d21ee40376569fc7e313cf00861df45,13,plausible,The receptionist*saved*her co-worker*some cake.,868,3
8d21ee40376569fc7e313cf00861df45,13,plausible,The receptionist*saved*her co-worker*some cake.,843,4
8d21ee40376569fc7e313cf00861df45,4,implausible,The grandmother*made*a quilt*her granddaughter.,595,1
8d21ee40376569fc7e313cf00861df45,4,implausible,The grandmother*made*a quilt*her granddaughter.,927,2
8d21ee40376569fc7e313cf00861df45,4,implausible,The grandmother*made*a quilt*her granddaughter.,968,3
8d21ee40376569fc7e313cf00861df45,4,implausible,The grandmother*made*a quilt*her granddaughter.,1491,4
8d21ee40376569fc7e313cf00861df45,2,implausible,The bartender*poured*a drink*the customer.,978,1
8d21ee40376569fc7e313cf00861df45,2,implausible,The bartender*poured*a drink*the customer.,762,2
8d21ee40376569fc7e313cf00861df45,2,implausible,The bartender*poured*a drink*the customer.,789,3
8d21ee40376569fc7e313cf00861df45,2,implausible,The bartender*poured*a drink*the customer.,1695,4
8d21ee40376569fc7e313cf00861df45,12,implausible,The nurse*poured*some water*the old man.,1596,1
8d21ee40376569fc7e313cf00861df45,12,implausible,The nurse*poured*some water*the old man.,923,2
8d21ee40376569fc7e313cf00861df45,12,implausible,The nurse*poured*some water*the old man.,783,3
8d21ee40376569fc7e313cf00861df45,12,implausible,The nurse*poured*some water*the old man.,1742,4
8d21ee40376569fc7e313cf00861df45,14,implausible,The seamstress*made*a dress*her client.,1584,1
8d21ee40376569fc7e313cf00861df45,14,implausible,The seamstress*made*a dress*her client.,729,2
8d21ee40376569fc7e313cf00861df45,14,implausible,The seamstress*made*a dress*her client.,827,3
8d21ee40376569fc7e313cf00861df45,18,implausible,The boyfriend*obtained*some concert tickets*his girlfriend.,736,1
8d21ee40376569fc7e313cf00861df45,18,implausible,The boyfriend*obtained*some concert tickets*his girlfriend.,1068,2
8d21ee40376569fc7e313cf00861df45,16,implausible,The man*ordered*some champagne*his girlfriend.,539,1
8d21ee40376569fc7e313cf00861df45,16,implausible,The man*ordered*some champagne*his girlfriend.,704,2
8d21ee40376569fc7e313cf00861df45,16,implausible,The man*ordered*some champagne*his girlfriend.,882,3
8d21ee40376569fc7e313cf00861df45,16,implausible,The man*ordered*some champagne*his girlfriend.,1139,4
8d21ee40376569fc7e313cf00861df45,17,plausible,The travel agent*reserved*the businessman*a flight.,1672,1
8d21ee40376569fc7e313cf00861df45,17,plausible,The travel agent*reserved*the businessman*a flight.,848,2
8d21ee40376569fc7e313cf00861df45,17,plausible,The travel agent*reserved*the businessman*a flight.,677,3
8d21ee40376569fc7e313cf00861df45,17,plausible,The travel agent*reserved*the businessman*a flight.,1108,4
8d21ee40376569fc7e313cf00861df45,11,plausible,The grandmother*baked*the grandson*some cookies.,723,1
8d21ee40376569fc7e313cf00861df45,11,plausible,The grandmother*baked*the grandson*some cookies.,830,2
8d21ee40376569fc7e313cf00861df45,11,plausible,The grandmother*baked*the grandson*some cookies.,1021,3
8d21ee40376569fc7e313cf00861df45,11,plausible,The grandmother*baked*the grandson*some cookies.,1582,4
8d21ee40376569fc7e313cf00861df45,7,plausible,The wife*reserved*her husband*a table.,758,1
8d21ee40376569fc7e313cf00861df45,7,plausible,The wife*reserved*her husband*a table.,784,2
8d21ee40376569fc7e313cf00861df45,7,plausible,The wife*reserved*her husband*a table.,665,3
8d21ee40376569fc7e313cf00861df45,7,plausible,The wife*reserved*her husband*a table.,1570,4
8d21ee40376569fc7e313cf00861df45,19,plausible,The church*built*the homeless*a shelter.,590,1
8d21ee40376569fc7e313cf00861df45,19,plausible,The church*built*the homeless*a shelter.,563,2
8d21ee40376569fc7e313cf00861df45,19,plausible,The church*built*the homeless*a shelter.,992,3
8d21ee40376569fc7e313cf00861df45,19,plausible,The church*built*the homeless*a shelter.,1498,4
8d21ee40376569fc7e313cf00861df45,8,implausible,The father*bought*a bicycle*his son.,624,1
8d21ee40376569fc7e313cf00861df45,8,implausible,The father*bought*a bicycle*his son.,873,2
8d21ee40376569fc7e313cf00861df45,9,plausible,The charity*built*the hurricane victim*a house.,1865,1
8d21ee40376569fc7e313cf00861df45,9,plausible,The charity*built*the hurricane victim*a house.,692,2
8d21ee40376569fc7e313cf00861df45,9,plausible,The charity*built*the hurricane victim*a house.,1199,3
8d21ee40376569fc7e313cf00861df45,10,implausible,The waitress*fixed*a sandwich*the customer.,1836,1
8d21ee40376569fc7e313cf00861df45,10,implausible,The waitress*fixed*a sandwich*the customer.,789,2
8d21ee40376569fc7e313cf00861df45,10,implausible,The waitress*fixed*a sandwich*the customer.,1167,3
8d21ee40376569fc7e313cf00861df45,1,plausible,The cook*baked*Lucy*a cake.,528,1
8d21ee40376569fc7e313cf00861df45,1,plausible,The cook*baked*Lucy*a cake.,524,2
8d21ee40376569fc7e313cf00861df45,1,plausible,The cook*baked*Lucy*a cake.,580,3
8d21ee40376569fc7e313cf00861df45,1,plausible,The cook*baked*Lucy*a cake.,1580,4
ac55e6442ec13faa5a616308add32e86,20,plausible,The babysitter*fixed*the child*some lunch.,1556,2
ac55e6442ec13faa5a616308add32e86,12,plausible,The nurse*poured*the old man*some water.,1435,1
ac55e6442ec13faa5a616308add32e86,12,plausible,The nurse*poured*the old man*some water.,1243,2
ac55e6442ec13faa5a616308add32e86,12,plausible,The nurse*poured*the old man*some water.,1210,3
ac55e6442ec13faa5a616308add32e86,12,plausible,The nurse*poured*the old man*some water.,1988,4
ac55e6442ec13faa5a616308add32e86,14,plausible,The seamstress*made*her client*a dress.,895,2
ac55e6442ec13faa5a616308add32e86,14,plausible,The seamstress*made*her client*a dress.,992,3
ac55e6442ec13faa5a616308add32e86,14,plausible,The seamstress*made*her client*a dress.,1403,4
ac55e6442ec13faa5a616308add32e86,19,implausible,The church*built*a shelter*the homeless.,982,1
ac55e6442ec13faa5a616308add32e86,19,implausible,The church*built*a shelter*the homeless.,959,2
ac55e6442ec13faa5a616308add32e86,19,implausible,The church*built*a shelter*the homeless.,1110,3
ac55e6442ec13faa5a616308add32e86,10,plausible,The waitress*fixed*the customer*a sandwich.,1300,1
ac55e6442ec13faa5a616308add32e86,10,plausible,The waitress*fixed*the customer*a sandwich.,820,2
ac55e6442ec13faa5a616308add32e86,10,plausible,The waitress*fixed*the customer*a sandwich.,731,3
ac55e6442ec13faa5a616308add32e86,10,plausible,The waitress*fixed*the customer*a sandwich.,1314,4
ac55e6442ec13faa5a616308add32e86,17,implausible,The travel agent*reserved*a flight*the businessman.,1075,1
ac55e6442ec13faa5a616308add32e86,17,implausible,The travel agent*reserved*a flight*the businessman.,1281,2
ac55e6442ec13faa5a616308add32e86,17,implausible,The travel agent*reserved*a flight*the businessman.,1213,3
ac55e6442ec13faa5a616308add32e86,17,implausible,The travel agent*reserved*a flight*the businessman.,1746,4
ac55e6442ec13faa5a616308add32e86,18,plausible,The boyfriend*obtained*his girlfriend*some concert tickets.,1038,1
ac55e6442ec13faa5a616308add32e86,18,plausible,The boyfriend*obtained*his girlfriend*some concert tickets.,1141,2
ac55e6442ec13faa5a616308add32e86,18,plausible,The boyfriend*obtained*his girlfriend*some concert tickets.,1204,3
ac55e6442ec13faa5a616308add32e86,16,plausible,The man*ordered*his girlfriend*some champagne.,1072,1
ac55e6442ec13faa5a616308add32e86,16,plausible,The man*ordered*his girlfriend*some champagne.,871,2
ac55e6442ec13faa5a616308add32e86,16,plausible,The man*ordered*his girlfriend*some champagne.,999,3
ac55e6442ec13faa5a616308add32e86,16,plausible,The man*ordered*his girlfriend*some champagne.,1328,4
ac55e6442ec13faa5a616308add32e86,9,implausible,The charity*built*a house*the hurricane victim.,994,1
ac55e6442ec13faa5a616308add32e86,9,implausible,The charity*built*a house*the hurricane victim.,888,2
ac55e6442ec13faa5a616308add32e86,9,implausible,The charity*built*a house*the hurricane victim.,1229,3
ac55e6442ec13faa5a616308add32e86,13,implausible,The receptionist*saved*some cake*her co-worker.,1037,1
ac55e6442ec13faa5a616308add32e86,13,implausible,The receptionist*saved*some cake*her co-worker.,1001,2
ac55e6442ec13faa5a616308add32e86,13,implausible,The receptionist*saved*some cake*her co-worker.,878,3
ac55e6442ec13faa5a616308add32e86,6,plausible,The secretary*ordered*the boss*some office supplies.,771,1
ac55e6442ec13faa5a616308add32e86,6,plausible,The secretary*ordered*the boss*some office supplies.,1018,2
ac55e6442ec13faa5a616308add32e86,6,plausible,The secretary*ordered*the boss*some office supplies.,965,3
ac55e6442ec13faa5a616308add32e86,8,plausible,The father*bought*his son*a bicycle.,725,1
ac55e6442ec13faa5a616308add32e86,8,plausible,The father*bought*his son*a bicycle.,779,2
ac55e6442ec13faa5a616308add32e86,8,plausible,The father*bought*his son*a bicycle.,788,3
ac55e6442ec13faa5a616308add32e86,8,plausible,The father*bought*his son*a bicycle.,1930,4
ac55e6442ec13faa5a616308add32e86,15,implausible,The lab-assistant*fetched*a test-tube*the scientist.,1062,1
ac55e6442ec13faa5a616308add32e86,15,implausible,The lab-assistant*fetched*a test-tube*the scientist.,1153,2
ac55e6442ec13faa5a616308add32e86,15,implausible,The lab-assistant*fetched*a test-tube*the scientist.,1541,3
ac55e6442ec13faa5a616308add32e86,15,implausible,The lab-assistant*fetched*a test-tube*the scientist.,1949,4
ac55e6442ec13faa5a616308add32e86,7,implausible,The wife*reserved*a table*her husband.,456,1
ac55e6442ec13faa5a616308add32e86,7,implausible,The wife*reserved*a table*her husband.,727,2
ac55e6442ec13faa5a616308add32e86,7,implausible,The wife*reserved*a table*her husband.,842,3
ac55e6442ec13faa5a616308add32e86,7,implausible,The wife*reserved*a table*her husband.,795,4
ac55e6442ec13faa5a616308add32e86,5,implausible,The apprentice*fetched*a hammer*the carpenter.,916,1
ac55e6442ec13faa5a616308add32e86,5,implausible,The apprentice*fetched*a hammer*the carpenter.,761,2
ac55e6442ec13faa5a616308add32e86,5,implausible,The apprentice*fetched*a hammer*the carpenter.,825,3
ac55e6442ec13faa5a616308add32e86,1,implausible,The cook*baked*a cake*Lucy.,874,1
ac55e6442ec13faa5a616308add32e86,1,implausible,The cook*baked*a cake*Lucy.,918,2
ac55e6442ec13faa5a616308add32e86,1,implausible,The cook*baked*a cake*Lucy.,1003,3
ac55e6442ec13faa5a616308add32e86,11,implausible,The grandmother*baked*some cookies*the grandson.,821,1
ac55e6442ec13faa5a616308add32e86,11,implausible,The grandmother*baked*some cookies*the grandson.,857,2
ac55e6442ec13faa5a616308add32e86,11,implausible,The grandmother*baked*some cookies*the grandson.,976,3
ac55e6442ec13faa5a616308add32e86,2,plausible,The bartender*poured*the customer*a drink.,1072,1
ac55e6442ec13faa5a616308add32e86,2,plausible,The bartender*poured*the customer*a drink.,713,2
ac55e6442ec13faa5a616308add32e86,2,plausible,The bartender*poured*the customer*a drink.,840,3
ac55e6442ec13faa5a616308add32e86,2,plausible,The bartender*poured*the customer*a drink.,848,4
ac55e6442ec13faa5a616308add32e86,4,plausible,The grandmother*made*her granddaughter*a quilt.,814,2
ac55e6442ec13faa5a616308add32e86,4,plausible,The grandmother*made*her granddaughter*a quilt.,1012,3
ac55e6442ec13faa5a616308add32e86,3,implausible,The woman*saved*a seat*her husband.,634,1
ac55e6442ec13faa5a616308add32e86,3,implausible,The woman*saved*a seat*her husband.,599,2
ac55e6442ec13faa5a616308add32e86,3,implausible,The woman*saved*a seat*her husband.,801,3
